Year,Donor,Amount,Type,Institution
2013,The Polonsky Foundation,"$500,000 and above", LEADERSHIP GIFTS,WNET
2013,Bernard and Irene Schwartz,"$500,000 and above", LEADERSHIP GIFTS,WNET
2013,Anonymous,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,Ancestry.com,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,"The Arnhold Family,","$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,in memory of Clarisse Arnhold,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,Bank of America,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,Corporation for Public Broadcasting,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,Lewis B. and Louise Hirschfeld Cullman,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,The Irene Diamond Fund,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,Ford Foundation,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,The Lillian Goldman Charitable Trust,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,JPB Foundation,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,"Lilly Endowment, Inc.","$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,MetLife,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,National Endowment for the Arts,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,Public Broadcasting Service,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,State of New York,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,James and Merryl Tisch,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,Rosalind P. Walter,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,Josh and Judy Weston,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,Ziff Family,"$1,000,000 and above", PROGRAM FUNDERS,WNET
2013,Charlotte and David Ackert,"$500,000 and above", PROGRAM FUNDERS,WNET
2013,The Coca-Cola Company,"$500,000 and above", PROGRAM FUNDERS,WNET
2013,Ford Motor Company,"$500,000 and above", PROGRAM FUNDERS,WNET
2013,Johnson & Johnson,"$500,000 and above", PROGRAM FUNDERS,WNET
2013,Anna-Maria and Stephen Kellen Foundation,"$500,000 and above", PROGRAM FUNDERS,WNET
2013,The Philip and Janice Levin Foundation,"$500,000 and above", PROGRAM FUNDERS,WNET
2013,John D. & Catherine T. MacArthur Foundation,"$500,000 and above", PROGRAM FUNDERS,WNET
2013,McDonald‰Ûªs,"$500,000 and above", PROGRAM FUNDERS,WNET
2013,Abby and Howard Milstein,"$500,000 and above", PROGRAM FUNDERS,WNET
2013,Mutual of America Life Insurance Company,"$500,000 and above", PROGRAM FUNDERS,WNET
2013,National Endowment for the Humanities,"$500,000 and above", PROGRAM FUNDERS,WNET
2013,The Polonsky Foundation,"$500,000 and above", PROGRAM FUNDERS,WNET
2013,Bernard and Irene Schwartz,"$500,000 and above", PROGRAM FUNDERS,WNET
2013,Anonymous,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,Allen & Company,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,American Express,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,Jody and John Arnhold,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,Church & Dwight,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,Citi Foundation,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,Cytokine Pharma Science,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,Hutchins Family Foundation,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,Institute of Museum and Library Services,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,Inter-American Development Bank,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,Robert Wood Johnson Foundation,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,Robert Kraft Family Foundation,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,Susan R. Malloy and the Sun Hill Foundation,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,LuEsther T. Mertz Charitable Trust,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,Cheryl and Philip Milstein Family,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,The Ambrose Monell Foundation,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,NASA,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,National Science Foundation,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,The Pew Charitable Trusts,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,Anne Ray Charitable Trust,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,The Agnes Varis Charitable Trust,"$250,000 and above", PROGRAM FUNDERS,WNET
2013,Anonymous,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Canon U.S.A. Inc.,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Joan Ganz Cooney and Peter G. Peterson,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Filomen M. D‰ÛªAgostino Foundation,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Arthur Vining Davis Foundations,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,The Diller - von Furstenberg Family Foundation,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,L. John Doerr and Ann Howland Doerr,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,The Charles Engelhard Foundation,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Ernst & Young,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,First Republic Bank,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,FJC ‰ÛÒ A Foundation of Philanthropic Funds,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,The David Geffen Foundation,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Rhoda R. Herrick,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Elise Jaffe and Jeffrey Brown,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,W.K. Kellogg Foundation,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Blanche and Irving Laurie Foundation,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Betty and John Levin Fund,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Robert Menschel,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Ilse Nelson Fund,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Newark Public Radio,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,The New York Review of Books,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Odyssey Fund,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,The One Club,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Roland O. Perelman,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,The Pershing Square Foundation,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Dana and Virginia Randt,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Rolf and Elizabeth Rosenthal,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Rubin Museum of Art,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Jack Rudin,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Mr. and Mrs. Herbert J. Siegel,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Jack and Shirley Silver Foundation,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Silverweed Foundation,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Smart Technologies Inc.,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Sorgente Group Foundation,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,The Star Ledger,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Joseph S. and Diane H. Steinberg Charitable Trust,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,The Lewis (Sonny) Turner Fund for Dance,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Vital Projects Fund,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Miriam and Ira D. Wallach Foundation,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Warner Brothers,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,WFUV Radio,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Mortimer B. Zuckerman,"$100,000 and above", PROGRAM FUNDERS,WNET
2013,Anonymous,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,"Bluestein Family Foundation, Inc.","$50,000 and above", PROGRAM FUNDERS,WNET
2013,Leonard Cohen,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,Walter and Vera Eberstadt,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,Perry & Donna Golkin Family Foundation,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,Ewing Marion Kauffman Foundation,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,Kuo Family Research Foundation,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,Andrew W. Mellon Foundation,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,Missouri Foundation for Health,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,Thomas J. Moran,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,Museum of Modern Art,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,New York Department of Cultural Affairs,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,Nissan Foundation,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,Open Society Foundations,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,The Scully Peretsman Foundation,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,Judith B. Resnick,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,Shelley & Donald Rubin,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,The Starr Foundation,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,The Weinstein Company,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,Joseph A. Wilson,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,Barbara Hope Zuckerberg,"$50,000 and above", PROGRAM FUNDERS,WNET
2013,23ANDME.com,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Nicholas and Alice Alexiou,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Dr. and Mrs. Milton Berkman,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Carnegie Corporation of New York,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Charina Endowment Fund,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,David Berg Foundation,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Joseph and Barbara Ellis,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Sono and Victor Elmaleh,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,The Fremantle Corporation,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Charles A. Frueauff Foundation,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Bradley L. Goldberg Family Foundation,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Leslie and Roslyn Goldstein Foundation,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,"William and Mary Greve Foundation, Inc.","$25,000 and above", PROGRAM FUNDERS,WNET
2013,William A. Haseltine Foundation,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,AndrÌ© and Elizabeth KertÌ©sz Foundation,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Lemberg Foundation,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Anne and Vincent Mai,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Ellen and James S. Marcus,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,"The V & L Marx Foundation,","$25,000 and above", PROGRAM FUNDERS,WNET
2013,in memory of Virginia and Leonard Marx,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Meringoff Family Foundation,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,The Metropolitan Opera,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,The David M. Milton Charitable Trust,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,National Endowment for the Humanities,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,New York City Department of Youth & Community Development,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,O‰ÛªShaughnessy Family Partners LLC,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Rauch Foundation,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Michael and Helen Schaffer Foundation,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,David and Robin Small,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Dr. Robert C. and Tina Sohn Foundation,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,United States Department of Education,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,The Volckhausen Family,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,"William B. Wiener, Jr. Foundation","$25,000 and above", PROGRAM FUNDERS,WNET
2013,Paul W. Zuccaire Foundation,"$25,000 and above", PROGRAM FUNDERS,WNET
2013,Anonymous,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Bill and Jeannemarie Baker,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Alec Baldwin,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Brabson Library & Education Foundation,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Burke Rehabilitation Hospital,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Mr. and Mrs. Oscar de la Renta,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Virginia Dwan,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Fairway Group Central Services,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,The Fans of East Enders,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Estate of William Ferren,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Greater Cincinnati Foundation,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,The Gordon and Llura Gund Foundation,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Aaron and Marion Gural Foundation,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Drue Heinz Trust,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Jane Henson,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Robert J. Higgins,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Patti Kenner,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Mark & Anla Cheng Kingdon Foundation,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Metropolitan Transportation Authority,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Brooke and Daniel Neidich,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,New Jersey Education Association,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,New York State Council on the Arts,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Pacific Islanders in Communications,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Dr. Helen Rehr,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,The Kenneth and Hazel Roe Foundation,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,May and Samuel Rudin Family,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,"Adolph and Ruth Schnurmacher Foundation, Inc.","$10,000 and above", PROGRAM FUNDERS,WNET
2013,Esther Braun Sparberg,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,David J. and Dianne B. Stern,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,"Teachers College, Columbia University","$10,000 and above", PROGRAM FUNDERS,WNET
2013,Tides Foundation,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,JoAnn & Kenneth Wellner Foundation,"$10,000 and above", PROGRAM FUNDERS,WNET
2013,Milton & Sally Avery Arts Foundation,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Susan Lasker Brody,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Lisa Landau Carnoy,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Edison Wetlands Association,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Film Society of Lincoln Center,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Carmela and Paul Haklisch,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Irwin and Margi Hirshberg,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Illinois Humanities Council,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Imago Dei Fund,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Robert B. Kory,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Harvey Krueger,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Elroy and Terry Krumholz Foundation,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Latino Public Broadcasting,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Lincoln Center Theater,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,The Lotos Foundation,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Mr. and Mrs. Peter L. Malkin,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Nebraska Humanities Council,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Nordic Naturals,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,The Dorothy Pacella Fund,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Daniel and Rita Paul,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Helena Rubinstein Foundation,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Mr. and Mrs. Howard Rubenstein,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Marilyn Simpson Charitable Trusts,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Steinway & Sons,"$5,000 and above", PROGRAM FUNDERS,WNET
2013,Anonymous,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Charlotte and David Ackert,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Jody and John Arnhold,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Cornelia T. Bailey,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Joan Ganz Cooney and Peter G. Peterson,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Walter and Vera Eberstadt,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,The Marc Haas Foundation,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Halis Family Foundation,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Betty and John Levin Fund,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Robert Menschel,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Ruth and Harvey R. Miller,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Cheryl and Philip Milstein Family,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,The John & Wendy Neu Family Foundation,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,The Rice Family Foundation,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Blanchette Hooker Rockefeller Fund,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,The Shelley & Donald Rubin Foundation,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Nanna and Daniel Stern,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Ann Tenenbaum and Thomas H. Lee,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,The Thompson Family Foundation,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,James and Merryl Tisch,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,The Tow Foundation,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Diana and Roy Vagelos,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Vital Projects Fund,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Miriam and Ira D. Wallach Foundation,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Jane S. Williams,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Joseph A. Wilson,"$100,000 or more",THIRTEEN PATRON NETWORK,WNET
2013,Anonymous (3),"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Arnhold Foundation,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Jean and Ralph Baruch,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Adele G. Block,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,California Community Foundation,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Leslie and Roslyn Goldstein Foundation,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,The Jaharis Family Foundation,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Barbara and Donald Jonas Family Fund,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Alice Lewisohn Crowley and Irene Lewisohn Charitable Trusts,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Ellen and James S. Marcus,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Henry and Lucy Moses Fund,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Abby and George O‰ÛªNeill,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Michael A. Peterson Foundation,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Rattner Family Foundation,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Judith and Burton Resnick,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,The Riggio Foundation,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,The Felix and Elizabeth Rohatyn Foundation,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Kent Simons in memory of David Simons,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,"Joseph and Sylvia Slifka Foundation, Inc.","$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,A.J.C. Smith,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Josh and Judy Weston,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Mortimer B. Zuckerman,"$50,000 to $99,999",THIRTEEN PATRON NETWORK,WNET
2013,Anonymous (6),"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,An Anonymous Family Foundation,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Joseph and Sophia Abeles Foundation,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,The Frances Alexander Foundation,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Takako Asakawa,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Sandra Atlas Bass,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Raymond and Lucille Benedetto Charitable Fund,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,of the Community Foundation of New Jersey,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Joyce B. Cowin,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Elisabeth C. Dudley,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Joseph and Barbara Ellis,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Judith A. Feiner,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,FJC ‰ÛÒ A Foundation of Philanthropic Funds,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,The Fribourg Family,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Michael L. Gordon,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,The Hagedorn Fund,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Mary W. Harriman Foundation,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Marian S. Heiskell,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,"In loving memory of Joan and Fred Hirschhorn, Jr.","$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Mark and Helene Kaplan,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Harold and Ruth Kingsberg,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Betsy and Andrew Lack,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,"The Leir Charitable Foundations,","$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,in memory of Henry J. and Erna D. Leir,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Daniel Z. Levine and Jessica S. Tisch,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Blanche Lewis,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Carol Sutton Lewis,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,The Page and Otto Marx Jr. Foundation,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
2013,Dorothy Lichtenstein,"$25,000 to $49,999",THIRTEEN PATRON NETWORK,WNET
